src|dst|weight|edge_type
15|933|1.0|forwarded-message
290|211|1.0|cc-notification
921|930|1.0|cc-notification
818|339|1.0|reply
166|252|1.0|forwarded-message
93|464|1.0|reply
129|562|1.0|cc-notification
562|129|1.0|cc-notification
464|93|1.0|reply
563|706|1.0|meeting-request
131|2|1.0|forwarded-message
485|442|1.0|reply
367|155|1.0|reply
299|546|1.0|direct-email
98|932|1.0|direct-email
147|155|1.0|reply
931|5|1.0|cc-notification
211|290|1.0|cc-notification
155|147|1.0|reply
84|393|1.0|reply
218|288|1.0|cc-notification
573|141|1.0|meeting-request
113|925|1.0|forwarded-message
107|78|1.0|direct-email
218|86|1.0|meeting-request
187|16|1.0|forwarded-message
96|242|1.0|forwarded-message
128|209|1.0|reply
8|160|1.0|forwarded-message
131|208|1.0|meeting-request
710|952|1.0|reply
933|335|1.0|forwarded-message
132|599|1.0|cc-notification
952|710|1.0|reply
306|366|1.0|reply
930|921|1.0|cc-notification
33|33|1.0|self-note
83|513|1.0|cc-notification
342|17|1.0|meeting-request
342|340|1.0|reply
342|173|1.0|direct-email
342|493|1.0|direct-email
342|41|1.0|forwarded-message
83|162|1.0|direct-email
170|23|1.0|forwarded-message
932|86|1.0|forwarded-message
5|931|1.0|cc-notification
5|252|1.0|reply
5|859|1.0|meeting-request
285|949|1.0|meeting-request
5|261|1.0|cc-notification
52|719|1.0|cc-notification
263|925|1.0|forwarded-message
263|919|1.0|reply
263|976|1.0|meeting-request
488|487|1.0|direct-email
300|460|1.0|direct-email
597|107|1.0|meeting-request
956|11|1.0|reply
518|155|1.0|forwarded-message
922|922|1.0|self-note
39|114|1.0|forwarded-message
114|39|1.0|forwarded-message
949|285|1.0|meeting-request
311|106|1.0|reply
106|311|1.0|reply
980|980|1.0|self-note
342|621|1.0|forwarded-message
342|381|1.0|forwarded-message
342|149|1.0|cc-notification
342|262|1.0|meeting-request
342|343|1.0|direct-email
342|346|1.0|forwarded-message
342|156|1.0|forwarded-message
342|348|1.0|direct-email
342|349|1.0|cc-notification
342|907|1.0|meeting-request
342|278|1.0|direct-email
342|178|1.0|direct-email
342|257|1.0|meeting-request
422|333|1.0|direct-email
246|421|1.0|reply
342|129|1.0|cc-notification
342|393|1.0|direct-email
836|836|1.0|self-note
152|49|1.0|cc-notification
177|218|1.0|direct-email
393|947|1.0|direct-email
162|212|1.0|meeting-request
930|301|1.0|cc-notification
7|913|1.0|direct-email
974|128|1.0|reply
856|525|1.0|cc-notification
856|765|1.0|cc-notification
494|268|1.0|reply
480|667|1.0|reply
667|480|1.0|reply
980|5|1.0|direct-email
510|504|1.0|meeting-request
222|690|1.0|reply
922|699|1.0|cc-notification
922|908|1.0|direct-email
922|847|1.0|meeting-request
922|956|1.0|forwarded-message
922|205|1.0|reply
922|913|1.0|direct-email
922|822|1.0|meeting-request
260|950|1.0|direct-email
107|597|1.0|meeting-request
168|544|1.0|reply
160|222|1.0|reply
342|147|1.0|meeting-request
977|977|1.0|self-note
404|643|1.0|reply
5|980|1.0|direct-email
976|981|1.0|reply
272|710|1.0|reply
847|922|1.0|meeting-request
719|52|1.0|cc-notification
495|641|1.0|cc-notification
389|326|1.0|direct-email
184|19|1.0|forwarded-message
29|459|1.0|forwarded-message
19|184|1.0|forwarded-message
860|978|1.0|forwarded-message
521|86|1.0|reply
976|847|1.0|forwarded-message
976|925|1.0|cc-notification
372|494|1.0|cc-notification
430|86|1.0|cc-notification
268|494|1.0|reply
541|511|1.0|reply
976|976|1.0|self-note
541|155|1.0|cc-notification
242|977|1.0|meeting-request
299|509|1.0|forwarded-message
581|473|1.0|meeting-request
155|541|1.0|cc-notification
64|950|1.0|meeting-request
201|183|1.0|meeting-request
169|531|1.0|direct-email
243|252|1.0|direct-email
480|142|1.0|reply
211|949|1.0|direct-email
335|929|1.0|meeting-request
132|949|1.0|cc-notification
12|213|1.0|direct-email
281|59|1.0|direct-email
649|421|1.0|direct-email
908|593|1.0|cc-notification
908|776|1.0|meeting-request
105|152|1.0|reply
621|130|1.0|cc-notification
526|912|1.0|forwarded-message
531|169|1.0|direct-email
318|5|1.0|forwarded-message
422|518|1.0|direct-email
124|142|1.0|cc-notification
292|950|1.0|reply
142|124|1.0|cc-notification
411|215|1.0|cc-notification
982|137|1.0|meeting-request
215|411|1.0|cc-notification
85|146|1.0|cc-notification
176|181|1.0|reply
114|36|1.0|direct-email
932|113|1.0|direct-email
932|333|1.0|direct-email
11|700|1.0|cc-notification
11|699|1.0|direct-email
581|308|1.0|meeting-request
107|438|1.0|direct-email
438|107|1.0|direct-email
5|318|1.0|forwarded-message
256|133|1.0|meeting-request
5|235|1.0|direct-email
116|420|1.0|cc-notification
68|220|1.0|forwarded-message
487|487|1.0|self-note
644|528|1.0|reply
473|581|1.0|meeting-request
544|434|1.0|forwarded-message
963|107|1.0|direct-email
933|448|1.0|cc-notification
40|953|1.0|forwarded-message
492|678|1.0|direct-email
427|980|1.0|reply
409|371|1.0|direct-email
809|160|1.0|meeting-request
169|360|1.0|meeting-request
11|602|1.0|forwarded-message
77|950|1.0|reply
107|166|1.0|forwarded-message
360|170|1.0|direct-email
333|211|1.0|meeting-request
139|933|1.0|reply
160|809|1.0|meeting-request
160|906|1.0|cc-notification
151|23|1.0|meeting-request
443|976|1.0|meeting-request
420|60|1.0|direct-email
13|168|1.0|cc-notification
13|236|1.0|meeting-request
13|520|1.0|forwarded-message
18|852|1.0|direct-email
541|249|1.0|direct-email
249|541|1.0|direct-email
980|261|1.0|cc-notification
543|294|1.0|reply
963|301|1.0|meeting-request
509|287|1.0|cc-notification
851|350|1.0|cc-notification
345|350|1.0|direct-email
162|15|1.0|reply
252|6|1.0|forwarded-message
252|809|1.0|cc-notification
24|151|1.0|direct-email
160|256|1.0|cc-notification
3|845|1.0|forwarded-message
83|87|1.0|direct-email
83|932|1.0|direct-email
83|546|1.0|meeting-request
228|377|1.0|direct-email
932|115|1.0|reply
115|932|1.0|reply
115|883|1.0|forwarded-message
652|513|1.0|direct-email
271|13|1.0|meeting-request
840|840|1.0|self-note
826|859|1.0|direct-email
430|956|1.0|cc-notification
13|271|1.0|meeting-request
500|699|1.0|meeting-request
459|44|1.0|forwarded-message
301|930|1.0|cc-notification
301|963|1.0|meeting-request
269|513|1.0|reply
459|464|1.0|forwarded-message
131|552|1.0|forwarded-message
124|513|1.0|reply
427|212|1.0|meeting-request
908|51|1.0|meeting-request
908|128|1.0|cc-notification
908|167|1.0|direct-email
908|204|1.0|reply
908|205|1.0|forwarded-message
980|64|1.0|meeting-request
956|913|1.0|meeting-request
26|953|1.0|meeting-request
685|194|1.0|meeting-request
963|963|1.0|self-note
146|160|1.0|cc-notification
145|83|1.0|forwarded-message
42|83|1.0|direct-email
393|422|1.0|direct-email
823|9|1.0|reply
74|756|1.0|direct-email
74|513|1.0|reply
12|452|1.0|meeting-request
753|978|1.0|cc-notification
340|46|1.0|cc-notification
197|820|1.0|reply
963|83|1.0|cc-notification
486|176|1.0|reply
286|252|1.0|forwarded-message
183|504|1.0|reply
83|963|1.0|cc-notification
753|914|1.0|reply
615|459|1.0|meeting-request
510|84|1.0|meeting-request
349|907|1.0|cc-notification
971|3|1.0|meeting-request
28|256|1.0|meeting-request
59|812|1.0|cc-notification
756|74|1.0|direct-email
462|5|1.0|reply
546|362|1.0|forwarded-message
812|46|1.0|forwarded-message
953|26|1.0|meeting-request
552|131|1.0|forwarded-message
18|182|1.0|direct-email
182|18|1.0|direct-email
434|607|1.0|cc-notification
548|607|1.0|direct-email
481|131|1.0|reply
912|765|1.0|reply
350|851|1.0|cc-notification
546|44|1.0|direct-email
141|666|1.0|reply
367|32|1.0|meeting-request
5|462|1.0|reply
6|252|1.0|forwarded-message
231|177|1.0|forwarded-message
976|527|1.0|forwarded-message
976|455|1.0|cc-notification
20|28|1.0|forwarded-message
177|231|1.0|forwarded-message
21|513|1.0|meeting-request
513|21|1.0|meeting-request
24|964|1.0|forwarded-message
443|165|1.0|forwarded-message
137|434|1.0|cc-notification
420|116|1.0|cc-notification
381|686|1.0|reply
459|589|1.0|forwarded-message
33|34|1.0|reply
33|29|1.0|reply
33|30|1.0|forwarded-message
33|31|1.0|meeting-request
33|39|1.0|reply
747|513|1.0|direct-email
627|513|1.0|direct-email
252|131|1.0|forwarded-message
825|923|1.0|forwarded-message
455|976|1.0|cc-notification
86|218|1.0|meeting-request
180|172|1.0|reply
63|971|1.0|meeting-request
918|494|1.0|reply
30|721|1.0|cc-notification
106|473|1.0|meeting-request
86|430|1.0|cc-notification
275|160|1.0|direct-email
42|64|1.0|cc-notification
28|20|1.0|forwarded-message
447|933|1.0|direct-email
211|513|1.0|meeting-request
86|65|1.0|cc-notification
23|151|1.0|meeting-request
33|590|1.0|forwarded-message
434|137|1.0|cc-notification
544|82|1.0|cc-notification
5|106|1.0|cc-notification
5|325|1.0|direct-email
106|5|1.0|cc-notification
106|64|1.0|direct-email
243|373|1.0|cc-notification
493|291|1.0|meeting-request
900|455|1.0|direct-email
9|765|1.0|meeting-request
929|269|1.0|forwarded-message
340|922|1.0|reply
981|318|1.0|meeting-request
981|114|1.0|direct-email
981|333|1.0|meeting-request
520|13|1.0|forwarded-message
6|275|1.0|cc-notification
260|509|1.0|meeting-request
823|521|1.0|meeting-request
513|747|1.0|direct-email
661|505|1.0|cc-notification
974|94|1.0|forwarded-message
88|924|1.0|reply
88|271|1.0|meeting-request
420|82|1.0|reply
210|252|1.0|reply
926|931|1.0|reply
927|963|1.0|direct-email
573|86|1.0|meeting-request
329|4|1.0|forwarded-message
556|280|1.0|cc-notification
493|909|1.0|reply
51|64|1.0|direct-email
64|51|1.0|direct-email
602|11|1.0|forwarded-message
94|974|1.0|forwarded-message
547|443|1.0|direct-email
197|199|1.0|cc-notification
215|66|1.0|cc-notification
296|376|1.0|reply
131|212|1.0|forwarded-message
932|340|1.0|reply
932|106|1.0|forwarded-message
932|153|1.0|direct-email
932|77|1.0|meeting-request
932|253|1.0|direct-email
932|17|1.0|meeting-request
932|173|1.0|direct-email
932|169|1.0|cc-notification
932|46|1.0|forwarded-message
932|326|1.0|forwarded-message
932|671|1.0|forwarded-message
932|820|1.0|reply
932|174|1.0|cc-notification
932|355|1.0|reply
932|367|1.0|meeting-request
932|702|1.0|meeting-request
932|453|1.0|direct-email
932|506|1.0|forwarded-message
932|295|1.0|reply
932|45|1.0|reply
932|147|1.0|meeting-request
932|249|1.0|cc-notification
86|151|1.0|reply
300|187|1.0|reply
160|445|1.0|direct-email
932|131|1.0|forwarded-message
932|544|1.0|cc-notification
932|489|1.0|cc-notification
932|180|1.0|reply
278|292|1.0|direct-email
255|160|1.0|direct-email
154|114|1.0|forwarded-message
300|194|1.0|meeting-request
301|262|1.0|forwarded-message
262|301|1.0|forwarded-message
611|278|1.0|meeting-request
310|932|1.0|reply
132|194|1.0|cc-notification
525|510|1.0|direct-email
170|607|1.0|reply
957|141|1.0|forwarded-message
951|141|1.0|reply
498|593|1.0|cc-notification
498|765|1.0|forwarded-message
187|300|1.0|reply
6|211|1.0|reply
211|6|1.0|reply
707|525|1.0|reply
194|132|1.0|cc-notification
80|384|1.0|meeting-request
168|484|1.0|reply
441|566|1.0|reply
3|6|1.0|meeting-request
777|723|1.0|direct-email
777|259|1.0|cc-notification
212|427|1.0|meeting-request
820|154|1.0|meeting-request
113|983|1.0|cc-notification
155|589|1.0|meeting-request
478|325|1.0|forwarded-message
259|777|1.0|cc-notification
131|285|1.0|cc-notification
238|498|1.0|cc-notification
480|550|1.0|direct-email
154|820|1.0|meeting-request
480|418|1.0|forwarded-message
404|145|1.0|meeting-request
593|498|1.0|cc-notification
353|106|1.0|meeting-request
368|1|1.0|meeting-request
212|932|1.0|meeting-request
914|816|1.0|direct-email
914|753|1.0|reply
919|919|1.0|self-note
919|40|1.0|meeting-request
145|404|1.0|meeting-request
607|170|1.0|reply
498|922|1.0|direct-email
40|919|1.0|meeting-request
126|6|1.0|reply
963|404|1.0|reply
404|963|1.0|reply
64|354|1.0|forwarded-message
455|925|1.0|direct-email
459|225|1.0|meeting-request
455|914|1.0|meeting-request
211|333|1.0|meeting-request
59|845|1.0|meeting-request
154|932|1.0|cc-notification
154|492|1.0|cc-notification
254|932|1.0|cc-notification
333|411|1.0|meeting-request
333|271|1.0|meeting-request
509|480|1.0|meeting-request
671|106|1.0|reply
932|310|1.0|reply
914|455|1.0|meeting-request
546|377|1.0|forwarded-message
167|483|1.0|direct-email
840|64|1.0|meeting-request
64|840|1.0|meeting-request
133|5|1.0|forwarded-message
311|297|1.0|forwarded-message
311|248|1.0|meeting-request
311|73|1.0|meeting-request
156|345|1.0|cc-notification
170|471|1.0|cc-notification
377|546|1.0|forwarded-message
949|57|1.0|cc-notification
204|196|1.0|direct-email
165|26|1.0|cc-notification
165|847|1.0|reply
165|590|1.0|direct-email
165|844|1.0|meeting-request
59|971|1.0|direct-email
86|573|1.0|meeting-request
406|499|1.0|direct-email
669|930|1.0|meeting-request
57|949|1.0|cc-notification
271|481|1.0|reply
699|500|1.0|meeting-request
529|332|1.0|cc-notification
271|152|1.0|forwarded-message
401|276|1.0|reply
408|420|1.0|forwarded-message
5|581|1.0|cc-notification
5|133|1.0|forwarded-message
6|285|1.0|cc-notification
6|552|1.0|forwarded-message
6|126|1.0|reply
152|271|1.0|forwarded-message
21|184|1.0|direct-email
93|940|1.0|forwarded-message
212|77|1.0|meeting-request
498|238|1.0|cc-notification
427|40|1.0|reply
440|280|1.0|direct-email
96|411|1.0|reply
615|513|1.0|forwarded-message
32|151|1.0|forwarded-message
411|333|1.0|meeting-request
411|96|1.0|reply
411|114|1.0|direct-email
113|919|1.0|reply
917|974|1.0|cc-notification
509|513|1.0|reply
170|442|1.0|reply
590|33|1.0|forwarded-message
151|32|1.0|forwarded-message
513|509|1.0|reply
922|560|1.0|reply
280|440|1.0|direct-email
232|64|1.0|cc-notification
420|408|1.0|forwarded-message
39|165|1.0|meeting-request
142|88|1.0|direct-email
92|238|1.0|direct-email
822|908|1.0|direct-email
135|5|1.0|direct-email
235|963|1.0|forwarded-message
856|555|1.0|cc-notification
471|170|1.0|cc-notification
644|349|1.0|forwarded-message
448|494|1.0|reply
896|303|1.0|meeting-request
437|339|1.0|cc-notification
44|459|1.0|forwarded-message
418|710|1.0|forwarded-message
560|922|1.0|reply
310|272|1.0|reply
54|131|1.0|direct-email
131|54|1.0|direct-email
87|128|1.0|direct-email
40|900|1.0|direct-email
491|170|1.0|cc-notification
170|491|1.0|cc-notification
152|82|1.0|meeting-request
306|478|1.0|meeting-request
333|154|1.0|reply
223|177|1.0|direct-email
478|306|1.0|meeting-request
131|698|1.0|meeting-request
698|131|1.0|meeting-request
271|57|1.0|forwarded-message
285|131|1.0|cc-notification
840|168|1.0|forwarded-message
55|131|1.0|cc-notification
5|135|1.0|direct-email
61|498|1.0|meeting-request
286|859|1.0|direct-email
981|263|1.0|meeting-request
5|308|1.0|forwarded-message
5|868|1.0|forwarded-message
5|557|1.0|reply
5|445|1.0|direct-email
945|945|1.0|self-note
710|418|1.0|forwarded-message
198|64|1.0|reply
86|936|1.0|reply
459|421|1.0|direct-email
666|856|1.0|reply
550|480|1.0|direct-email
154|106|1.0|direct-email
417|976|1.0|forwarded-message
417|925|1.0|reply
254|121|1.0|direct-email
168|840|1.0|forwarded-message
812|126|1.0|forwarded-message
459|513|1.0|reply
303|896|1.0|meeting-request
529|922|1.0|cc-notification
125|15|1.0|direct-email
167|198|1.0|direct-email
167|908|1.0|direct-email
167|200|1.0|reply
167|917|1.0|meeting-request
167|593|1.0|direct-email
167|776|1.0|forwarded-message
167|205|1.0|reply
167|94|1.0|cc-notification
167|751|1.0|forwarded-message
167|207|1.0|meeting-request
859|162|1.0|cc-notification
108|301|1.0|meeting-request
301|108|1.0|meeting-request
457|92|1.0|meeting-request
159|963|1.0|reply
466|324|1.0|direct-email
42|372|1.0|meeting-request
105|92|1.0|reply
59|859|1.0|forwarded-message
466|231|1.0|reply
160|484|1.0|meeting-request
138|420|1.0|forwarded-message
358|856|1.0|meeting-request
141|293|1.0|meeting-request
141|957|1.0|forwarded-message
141|951|1.0|reply
856|358|1.0|meeting-request
160|92|1.0|reply
92|105|1.0|reply
92|160|1.0|reply
252|194|1.0|cc-notification
123|339|1.0|reply
453|607|1.0|direct-email
211|495|1.0|cc-notification
368|896|1.0|meeting-request
271|46|1.0|reply
271|45|1.0|cc-notification
545|183|1.0|forwarded-message
405|194|1.0|meeting-request
126|812|1.0|forwarded-message
19|11|1.0|direct-email
678|549|1.0|reply
45|271|1.0|cc-notification
10|329|1.0|meeting-request
550|667|1.0|reply
954|154|1.0|forwarded-message
301|138|1.0|meeting-request
301|168|1.0|meeting-request
509|183|1.0|reply
895|114|1.0|meeting-request
128|87|1.0|direct-email
333|145|1.0|forwarded-message
333|981|1.0|meeting-request
86|19|1.0|direct-email
707|957|1.0|meeting-request
243|930|1.0|forwarded-message
196|908|1.0|meeting-request
847|171|1.0|forwarded-message
86|261|1.0|reply
453|86|1.0|meeting-request
163|411|1.0|meeting-request
271|142|1.0|forwarded-message
411|163|1.0|meeting-request
271|252|1.0|forwarded-message
271|4|1.0|direct-email
494|296|1.0|direct-email
13|820|1.0|forwarded-message
820|13|1.0|forwarded-message
24|367|1.0|cc-notification
179|376|1.0|direct-email
963|319|1.0|reply
372|42|1.0|meeting-request
546|597|1.0|forwarded-message
232|214|1.0|cc-notification
271|2|1.0|forwarded-message
214|232|1.0|cc-notification
581|872|1.0|forwarded-message
581|310|1.0|cc-notification
232|576|1.0|forwarded-message
271|301|1.0|reply
912|499|1.0|cc-notification
232|6|1.0|forwarded-message
153|984|1.0|reply
100|935|1.0|direct-email
685|64|1.0|meeting-request
913|499|1.0|reply
921|63|1.0|meeting-request
100|51|1.0|cc-notification
51|100|1.0|cc-notification
2|271|1.0|forwarded-message
929|15|1.0|meeting-request
6|232|1.0|forwarded-message
297|311|1.0|forwarded-message
971|63|1.0|meeting-request
459|221|1.0|direct-email
900|40|1.0|direct-email
331|44|1.0|direct-email
509|10|1.0|meeting-request
949|411|1.0|direct-email
513|153|1.0|cc-notification
411|949|1.0|direct-email
367|337|1.0|meeting-request
367|30|1.0|reply
367|31|1.0|forwarded-message
367|39|1.0|cc-notification
607|548|1.0|direct-email
607|453|1.0|direct-email
268|549|1.0|reply
607|128|1.0|direct-email
473|87|1.0|direct-email
856|331|1.0|reply
271|3|1.0|meeting-request
294|543|1.0|reply
87|473|1.0|direct-email
212|64|1.0|cc-notification
138|301|1.0|meeting-request
310|581|1.0|cc-notification
509|400|1.0|meeting-request
560|142|1.0|reply
329|365|1.0|meeting-request
13|980|1.0|forwarded-message
160|676|1.0|cc-notification
286|59|1.0|direct-email
859|809|1.0|forwarded-message
913|951|1.0|meeting-request
409|197|1.0|cc-notification
409|457|1.0|cc-notification
980|13|1.0|forwarded-message
97|5|1.0|reply
5|97|1.0|reply
820|644|1.0|meeting-request
204|820|1.0|meeting-request
26|28|1.0|meeting-request
6|562|1.0|forwarded-message
672|672|1.0|self-note
162|181|1.0|forwarded-message
914|170|1.0|meeting-request
562|6|1.0|forwarded-message
204|141|1.0|direct-email
53|420|1.0|forwarded-message
872|581|1.0|forwarded-message
859|963|1.0|reply
